energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,artist,track_name,popularity,success
0.785,0.111,76.485,0.0465,0.209,0.0,4,0.362,8,346247,-6.05,0.27,1,Jer 柳應廷,人類群星閃耀時,59,1
0.57,0.184,126.966,0.0462,0.00374,2.47e-06,4,0.758,6,230185,-8.645,0.567,0,Sachet Tandon,Barbaadiyan,73,1
0.553,0.154,139.267,0.0448,0.416,0.0,4,0.347,0,207457,-6.884,0.188,1,Edan 呂爵安,My Apple Pie,60,1
0.785,0.0834,139.909,0.0604,0.384,0.0,4,0.646,11,238547,-4.466,0.344,0,Ultimo,Niente,66,1
0.668,0.362,118.013,0.0305,0.088,0.0,4,0.62,9,244068,-5.719,0.183,1,Zack Tabudlo,Habang Buhay,60,1
0.5,0.0598,111.062,0.158,0.23,0.00067,4,0.927,2,190270,-10.523,0.779,1,Cledos,Samma gamla vanliga - Remix,66,1
0.587,0.092,118.083,0.0264,0.187,0.0,4,0.673,5,191675,-6.422,0.743,0,BEHM,Frida,53,1
0.469,0.0917,154.969,0.0361,0.753,2.05e-06,4,0.24,3,309840,-9.235,0.24,1,Eric Chou,離開你以後 - 電影《你的婚禮》插曲,63,1
0.511,0.0645,114.979,0.0533,0.0754,0.0,4,0.959,0,255160,-5.822,0.798,1,Fy,Funky,57,1
0.523,0.106,126.061,0.199,0.37,0.0,4,0.767,3,190653,-7.089,0.576,0,Niska,Blue Magic,67,1
0.705,0.12,110.97,0.0284,0.259,8.92e-05,4,0.764,8,208667,-3.463,0.781,1,Doja Cat,Kiss Me More (feat. SZA),87,1
0.589,0.0895,92.008,0.0971,0.544,0.000918,4,0.865,9,213913,-6.226,0.564,1,ByeAlex és a Slepp,Hullik,57,1
0.652,0.123,139.875,0.0339,0.451,0.0,4,0.546,0,236417,-3.852,0.378,1,Pinguini Tattici Nucleari,Pastello Bianco,76,1
0.701,0.276,129.911,0.212,0.63,0.000583,4,0.863,9,214270,-5.038,0.769,0,DJ Patrick Muniz,"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",84,1
0.574,0.134,139.949,0.17,0.427,0.000103,4,0.749,11,223907,-8.976,0.711,0,Mata,Nasza klasa ale to DRILL,70,1
0.666,0.315,90.043,0.0514,0.139,0.0,4,0.782,5,188333,-5.085,0.801,1,Sofía Reyes,Mal de Amores,76,1
0.849,0.026,106.035,0.114,0.0229,0.000176,4,0.815,4,133707,-4.704,0.685,0,bbno$,edamame (feat. Rich Brian),73,1
0.68,0.481,180.002,0.0431,0.199,0.0,4,0.432,5,230394,-4.839,0.685,1,優里,ベテルギウス,66,1
0.658,0.091,145.023,0.382,0.215,0.0,4,0.91,5,118797,-8.843,0.616,1,Ziak,Raspoutine,71,1
0.752,0.202,127.921,0.223,0.239,0.034,4,0.743,8,180469,-8.038,0.516,0,10AGE,Зоопарк,67,1
0.424,0.344,180.103,0.48,0.109,0.0,4,0.815,0,189573,-9.373,0.688,0,KAVVO,Amarrau,64,1
0.783,0.434,77.011,0.266,0.237,0.0,4,0.728,11,173381,-4.424,0.555,0,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,84,1
0.499,0.122,116.04,0.171,0.497,0.000141,4,0.935,1,194483,-7.267,0.211,1,Galee Galee,Big Cut,72,1
0.796,0.365,125.976,0.0356,0.00826,0.921,4,0.812,8,249679,-10.548,0.961,1,Ewan McVicar,Tell Me Something Good,74,1
0.0242,0.105,96.834,0.0426,0.952,0.0,4,0.602,0,123577,-16.589,0.29,1,Hafdís Huld,Bí bí og blaka,41,1
0.73,0.156,97.062,0.0755,0.0781,5.24e-06,4,0.442,8,193806,-4.673,0.381,0,EDIS,Arıyorum,77,1
0.707,0.186,100.031,0.146,0.18,0.000376,4,0.937,10,182400,-5.153,0.766,0,1.Cuz,FÖRSENT,65,1
0.846,0.235,98.026,0.0489,0.166,1.74e-06,4,0.734,9,209884,-3.425,0.604,0,Rvssian,Nostálgico,89,1
0.727,0.136,106.995,0.0568,0.117,2.87e-05,4,0.89,4,149720,-4.049,0.723,0,ALEE,Nincsen gond,45,1
0.326,0.103,133.309,0.0348,0.696,3.73e-06,4,0.673,0,189408,-7.481,0.672,1,Marca MP,Ya Acabo,83,1
0.0953,0.109,79.866,0.0314,0.911,0.0,4,0.697,9,99614,-13.16,0.64,0,Hafdís Huld,Óskasteinar,43,1
0.496,0.359,149.968,0.035,0.653,0.0039,4,0.613,6,233817,-10.917,0.143,1,KENTUKKI,Замигает свет,64,1
0.814,0.117,175.878,0.281,0.252,0.0,5,0.537,7,212898,-5.855,0.505,1,Coez,Come nelle canzoni,65,1
0.311,0.352,86.022,0.025,0.791,0.0,4,0.588,8,234204,-8.143,0.545,1,Juicy Luicy,Lantas,72,1
0.835,0.252,144.955,0.102,0.398,0.00674,4,0.819,8,144264,-4.899,0.703,0,RAF Camora,Blaues Licht,77,1
0.508,0.0373,112.018,0.057,0.00223,0.563,4,0.776,7,415223,-13.786,0.382,1,Soa Mattrix,Umama Akekho (feat. Nkosazana Daughter & Mas Musiq),47,1
0.608,0.332,88.002,0.0274,0.148,2.05e-05,4,0.552,5,188500,-11.211,0.835,0,Madrigal,Seni Dert Etmeler,75,1
0.52,0.0737,143.011,0.225,0.185,0.0,4,0.838,5,175849,-7.129,0.707,1,lil krystalll,Mazzaleen,64,1
0.786,0.08,115.996,0.0385,0.213,4.12e-05,4,0.779,3,185237,-2.977,0.708,0,MC Rogerinho,Mete a Louca,53,1
0.421,0.323,139.993,0.0378,0.5,0.0,4,0.545,4,241711,-7.617,0.161,1,棉子,勇气,64,1
0.819,0.0915,87.913,0.257,0.368,1.36e-05,4,0.553,2,192348,-3.083,0.761,1,Bizarrap,"L-Gante: Bzrp Music Sessions, Vol.38",78,1
0.6,0.0931,113.903,0.37,0.114,7.94e-06,4,0.883,7,156430,-7.188,0.691,1,Bad Bunny,BOOKER T,78,1
0.62,0.323,140.047,0.281,0.0844,0.0,4,0.817,6,149026,-7.838,0.579,0,Batuflex,AMCAS RMX,70,1
0.565,0.313,159.95,0.0923,0.269,7.76e-06,4,0.756,7,146427,-4.555,0.517,0,Feid,TENGO FE,66,1
0.534,0.139,180.035,0.21,0.0863,0.0,4,0.758,9,121424,-7.314,0.783,0,INSTASAMKA,LIPSI HA,72,1
0.726,0.361,141.867,0.085,0.11,0.0,4,0.701,5,164375,-7.367,0.793,0,Light,Woo Walk,55,1
0.522,0.0743,110.427,0.0293,0.282,0.0,4,0.75,9,321556,-7.018,0.601,1,Marc Seguí,Tiroteo - Remix,87,1
0.665,0.106,160.032,0.14,0.378,0.000246,4,0.793,6,195419,-7.7,0.704,0,Ezhel,Mayrig,56,1
0.47,0.0851,94.995,0.0299,0.0153,0.000193,4,0.773,2,162680,-7.93,0.399,1,THE ANXIETY,Meet Me At Our Spot,91,1
0.596,0.0549,119.9,0.0561,0.436,0.0938,3,0.579,8,188369,-4.823,0.443,1,CKay,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,94,1
0.853,0.24,176.131,0.354,0.418,0.000173,4,0.787,11,147658,-4.629,0.669,0,Kaleb Di Masi,KALEB DI MASI | DJ TAO Turreo Sessions #5,78,1
0.648,0.135,179.951,0.118,0.276,0.0,4,0.644,1,206710,-4.601,0.44,1,Bad Bunny,Yonaguni,92,1
0.528,0.241,122.967,0.0318,0.258,0.0014,4,0.709,1,159656,-7.539,0.563,1,Pluuto,Deja vu,35,1
0.677,0.176,154.952,0.0277,0.132,1.89e-06,4,0.59,0,187355,-5.492,0.234,1,NICKTHEREAL,NEED YOU,45,1
0.465,0.109,119.981,0.126,0.101,1.18e-05,4,0.903,2,177875,-9.638,0.27,0,Omer Adam,חצי דפוק,61,1
0.599,0.0296,111.984,0.0631,0.00773,0.0441,4,0.872,8,377182,-8.301,0.652,1,Young Stunna,"Sithi Shwi (feat. Big Zulu, DJ Maphorisa & Kabza De Small)",52,1
0.894,0.504,135.166,0.0396,0.057,0.0,4,0.517,7,117356,-4.801,0.242,0,fem.love,1000-7,67,1
0.877,0.113,101.992,0.046,0.0155,5.97e-06,4,0.628,0,217408,-4.205,0.721,1,Vance Joy,Missing Piece,78,1
0.745,0.161,130.721,0.136,0.0172,0.0,4,0.609,4,264902,-6.887,0.611,0,Krisko,Тръпката,45,1
0.689,0.315,82.987,0.0266,0.241,2.94e-05,4,0.505,9,199834,-6.51,0.15,0,Mavi Gri,Altüst Olmuşum,70,1
0.617,0.0962,168.021,0.0887,0.122,0.0,4,0.713,8,232853,-4.637,0.682,1,Myke Towers,Bandido,82,1
0.759,0.326,134.99,0.0729,0.0712,0.0,4,0.798,11,160000,-4.796,0.697,0,Lusia Chebotina,СОЛНЦЕ МОНАКО,56,1
0.643,0.0833,117.985,0.0452,0.105,0.00141,4,0.974,9,252680,-8.857,0.967,0,L.A.B.,In the Air,63,1
0.785,0.564,124.963,0.144,0.0919,0.0,4,0.634,3,147840,-6.727,0.532,0,cakal,Lütfen,75,1
0.56,0.115,112.084,0.0859,0.709,0.000791,3,0.768,3,205714,-3.497,0.372,1,Rauw Alejandro,2/Catorce,76,1
0.296,0.0873,122.907,0.0346,0.892,0.0,3,0.536,5,240907,-7.451,0.151,1,LeeHi,ONLY,84,1
0.546,0.122,106.891,0.0437,0.656,0.0,4,0.727,0,197333,-4.572,0.69,1,Gera MX,Botella Tras Botella,84,1
0.653,0.107,150.058,0.0902,0.0282,0.000784,4,0.806,8,200690,-6.283,0.85,1,LISA,LALISA,83,1
0.706,0.0692,125.546,0.312,0.151,0.0,5,0.589,5,157102,-5.033,0.711,0,Artigeardit,"Er Her (Artigeardit, KESI)",60,1
0.829,0.0723,141.934,0.265,0.0457,2.95e-06,4,0.624,2,170704,-6.708,0.629,1,iLLEOo,KALABAKA,52,1
0.873,0.051,205.959,0.0496,0.0849,2.26e-06,4,0.456,7,239613,-2.086,0.604,1,Yoru no Hitowarai,ミライチズ,68,1
0.67,0.123,140.002,0.285,0.169,9.11e-05,4,0.646,3,188647,-8.178,0.575,0,sanah,etc. (na disco),70,1
0.672,0.0759,130.972,0.0833,0.0656,7.83e-05,4,0.812,1,240000,-6.432,0.568,0,Dardan,Per Ty (feat. Mozzik),74,1
0.523,0.149,93.992,0.0998,0.016,0.000128,4,0.853,7,145532,-4.463,0.629,1,Ryan Castro,Wasa Wasa,76,1
0.452,0.117,94.566,0.0307,0.723,0.0,4,0.646,0,232008,-8.152,0.266,1,Keung To,"Dear My Friend,",61,1
0.864,0.152,177.923,0.135,0.547,1.48e-06,4,0.628,9,196854,-3.447,0.926,1,Arte Elegante,En las Malas y Buenas,72,1
0.644,0.356,114.981,0.166,0.0276,2.9e-05,4,0.814,7,172025,-6.612,0.851,1,Ran Danker,השמלה החדשה שלי,51,1
0.649,0.106,123.009,0.0837,0.332,0.0,4,0.81,1,211499,-6.11,0.393,0,Madame,TU MI HAI CAPITO (feat. Sfera Ebbasta),70,1
0.677,0.0853,104.957,0.106,0.293,0.0,4,0.711,6,185458,-5.824,0.177,0,UZI,Umrumda Değil,76,1
0.719,0.154,163.921,0.139,0.0787,3.19e-06,4,0.634,10,144878,-6.112,0.507,0,Reket,Kirsikivi,39,1
0.871,0.144,130.099,0.0463,0.335,0.0,4,0.774,0,223385,-3.392,0.762,1,SIMONA,Deja Vu,41,1
0.527,0.112,103.008,0.0269,0.139,0.000169,4,0.706,5,244724,-8.706,0.144,0,Stebin Ben,Thoda Thoda Pyaar,72,1
0.548,0.0828,116.967,0.029,0.0392,0.0,4,0.759,9,190800,-6.049,0.749,0,Shawn Mendes,Señorita,79,1
0.645,0.117,110.005,0.216,0.514,0.0,4,0.767,5,211017,-6.71,0.252,0,UZI,Makina,69,1
0.537,0.334,90.033,0.0378,0.533,0.0,4,0.712,11,204215,-8.964,0.218,1,大籽,白月光与朱砂痣,64,1
0.641,0.103,93.653,0.272,0.118,0.0,4,0.716,10,203216,-5.943,0.553,0,Mozzik,Bonjour Madame,66,1
0.85,0.0969,141.933,0.0413,0.518,0.0,4,0.604,7,177580,-5.542,0.761,0,Kargo,Yıldızların Altında,69,1
0.719,0.126,107.582,0.0285,0.264,7.96e-05,4,0.752,6,235858,-4.399,0.544,0,Junior H,Se Amerita,81,1
0.38,0.0924,120.952,0.0336,0.12,0.0,4,0.513,11,263500,-11.091,0.323,1,NOBITA,Ikaw Lang,78,1
0.832,0.0686,110.01,0.104,0.538,1.01e-06,4,0.815,5,141320,-3.622,0.912,0,Bizarrap,"Chucky73: Bzrp Music Sessions, Vol. 43",76,1
0.759,0.222,91.969,0.128,0.473,0.00571,4,0.865,5,249855,-5.506,0.696,0,Polimá Westcoast,Cu4tro,76,1
0.573,0.0893,94.986,0.0905,0.299,0.0,4,0.803,10,197949,-6.963,0.587,1,UrboyTJ,ช่วยไม่ได้,60,1
0.124,0.103,120.015,0.0394,0.926,0.0,4,0.716,0,182091,-12.602,0.496,1,Hafdís Huld,Nóttin læðist inn,41,1
0.485,0.272,175.99,0.475,0.373,0.0,4,0.834,7,181928,-11.103,0.55,1,Papu DJ,L-Gante: RKT SESSIONS #1,74,1
0.312,0.14,82.517,0.0284,0.498,0.0,4,0.43,3,228352,-9.888,0.174,1,BRÍET,Rólegur kúreki,45,1
0.758,0.15,149.944,0.0478,0.000831,3.08e-06,4,0.561,5,215587,-3.87,0.178,0,NCT 127,Favorite (Vampire),72,1
0.644,0.275,100.959,0.0744,0.658,1.83e-05,4,0.785,4,182595,-4.76,0.175,0,Bizarrap,YaMeFui,79,1
0.717,0.107,90.01,0.108,0.0808,3.73e-05,4,0.835,8,181333,-8.379,0.738,1,YNY Sebi,Cum O Fac,50,1
0.607,0.376,141.054,0.356,0.211,1.07e-05,4,0.838,7,165707,-7.008,0.603,1,Ziak,Galerie,69,1
0.618,0.0866,81.993,0.286,0.0303,0.0,4,0.856,7,203201,-4.892,0.391,1,Bad Bunny,LA NOCHE DE ANOCHE,84,1
0.443,0.0839,168.924,0.133,0.765,9.67e-06,3,0.395,6,175933,-9.72,0.338,1,Olivia Rodrigo,happier,88,1
0.374,0.135,110.069,0.0743,0.589,0.0,4,0.776,0,200727,-9.623,0.545,0,Marko Glass,TIpa Noua,52,1
0.886,0.342,102.065,0.187,0.0103,2.04e-05,4,0.759,1,191462,-3.067,0.489,1,ITZY,LOCO,62,1
0.609,0.127,93.06,0.0243,0.0382,0.0002,4,0.602,0,327893,-7.803,0.337,1,Taylor Swift,All Too Well,73,1
0.678,0.0952,142.06,0.0686,0.000615,0.0,4,0.767,1,186809,-3.284,0.791,0,Måneskin,MAMMAMIA,84,1
0.797,0.0623,129.974,0.0339,0.0277,4.5e-06,4,0.805,0,179782,-6.978,0.88,1,Vaidas Baumila,Kunigunda,49,1
0.662,0.17,91.989,0.0428,0.527,0.0,4,0.657,8,254348,-5.414,0.623,0,Tilly Birds,ลู่วิ่ง (Can't Keep Up),60,1
0.416,0.238,181.793,0.0528,0.335,0.00015,3,0.408,2,361978,-11.787,0.337,0,Omer Adam,סחרחורת & בדד,58,1
0.777,0.172,130.006,0.256,0.557,0.0,4,0.771,1,199385,-6.271,0.821,0,Mirrr,ดอกไม้ไฟ - Firework,62,1
0.684,0.145,126.08,0.0377,0.686,1.76e-05,4,0.852,4,201905,-5.915,0.616,0,Marília Mendonça,Infiel - Ao Vivo,70,1
0.182,0.0909,111.734,0.0378,0.903,0.0,3,0.596,6,280714,-16.004,0.268,1,Arthur Nery,Happy w u (feat. Jason Dhakal),72,1
0.366,0.0575,94.032,0.0614,0.624,1.87e-06,4,0.825,1,117447,-6.973,0.75,0,Russ,Seduce (feat. Capella Grey),79,1
0.396,0.113,90.016,0.0324,0.515,0.0,4,0.57,7,179860,-12.122,0.167,1,Raviv Kaner,נשלים את הכל,55,1
0.48,0.178,128.001,0.0413,0.00607,0.0,4,0.749,4,159375,-6.77,0.737,1,Hanna Ferm,Flyg Fula Fluga Flyg,57,1
0.315,0.0962,60.001,0.0339,0.706,0.00162,4,0.644,6,297002,-9.382,0.356,1,Arthur Nery,Pagsamo,81,1
0.781,0.148,115.059,0.0422,0.000935,8.4e-05,4,0.57,4,250085,-7.72,0.17,0,5MIINUST,koptereid,46,1
0.917,0.136,98.037,0.0388,0.00423,0.0,4,0.521,1,266000,-4.363,0.555,1,Dear Jane,聖馬力諾之心,57,1
0.572,0.0975,98.967,0.0545,0.416,2.55e-05,4,0.796,8,206061,-7.03,0.304,0,AP Dhillon,Insane,73,1
0.452,0.0655,100.044,0.0973,0.0196,0.00351,4,0.949,9,159100,-9.253,0.184,1,Big Baby Tape,99 Problems,77,1
0.318,0.19,86.453,0.0507,0.807,0.101,5,0.628,9,221538,-8.887,0.492,0,Mc Anjim,Bala Love,85,1
0.468,0.152,135.864,0.0341,0.785,0.0,4,0.483,8,247941,-7.642,0.319,1,Pritam,Shayad,72,1
0.727,0.0626,180.067,0.389,0.185,2.46e-05,4,0.783,6,199112,-3.454,0.558,0,Maluma,Hawái,79,1
0.685,0.641,125.939,0.279,0.19,2.4e-06,4,0.849,9,163557,-7.522,0.493,1,RICTA,BAM BAM,56,1
0.878,0.423,103.018,0.0231,0.00395,0.719,4,0.628,0,235962,-3.302,0.219,1,sanah,kolońska i szlugi,51,1
0.722,0.118,125.041,0.206,0.456,0.39,4,0.819,10,172289,-6.456,0.352,0,RAF Camora,2CB,75,1
0.593,0.0877,100.967,0.25,0.135,0.0,4,0.579,0,211188,-6.369,0.359,0,Mad Clip,Mporei,62,1
0.691,0.107,127.002,0.0604,0.397,0.0,4,0.681,1,204521,-5.31,0.787,0,Eden Hason,מדליקה לי הכל,53,1
0.407,0.094,127.995,0.0295,0.476,0.0,4,0.54,5,223627,-8.741,0.614,1,Kaho Hung,主角光環,54,1
0.541,0.0752,145.964,0.0312,0.00115,0.000398,4,0.633,0,232520,-8.201,0.406,1,SIX60,Don’t Forget Your Roots,55,1
0.673,0.144,148.101,0.0824,0.262,0.000119,4,0.751,5,173710,-6.855,0.657,0,RAF Camora,Wenn du mich siehst,64,1
0.417,0.132,171.974,0.0366,0.625,0.0,4,0.658,2,194744,-6.485,0.0748,1,space x,0321,64,1
0.456,0.214,110.05,0.0343,0.743,5.62e-06,4,0.707,6,231273,-8.103,0.396,0,Calin,Podvod (Píseň k filmu Shoky & Morthy: Poslední velká akce),55,1
0.599,0.205,161.74,0.0365,0.0468,0.000392,3,0.334,0,151444,-5.742,0.127,1,Billie Eilish,Happier Than Ever - Edit,87,1
0.862,0.303,122.98,0.126,0.0076,0.000132,4,0.824,2,169153,-3.424,0.801,1,Riton,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,87,1
0.832,0.239,97.958,0.17,0.616,0.0,4,0.787,1,167438,-6.701,0.782,1,Petre Stefan,ENZO FERRARI 2,55,1
0.586,0.071,119.995,0.0475,0.00459,0.0,4,0.787,9,107227,-4.943,0.763,0,Etta,Ämmä,58,1
0.627,0.297,151.01,0.172,0.0317,5.48e-05,4,0.792,8,217365,-7.691,0.547,0,Artz,Hayrola,74,1
0.803,0.0811,97.999,0.0615,0.0405,1.07e-05,4,0.852,9,168980,-3.842,0.558,0,Omer Adam,Dale Mami,58,1
0.736,0.131,147.897,0.111,0.028,0.0,4,0.733,7,166216,-5.123,0.669,0,sangiovanni,malibu,64,1
0.531,0.0902,83.939,0.177,0.205,3.6e-05,4,0.801,9,165653,-8.023,0.376,1,Mata,Szmata,72,1
0.578,0.114,85.186,0.0343,0.296,0.0,4,0.574,9,300197,-3.188,0.274,0,B Praak,Filhaal2 Mohabbat,72,1
0.618,0.351,82.03,0.0437,0.0558,0.0,4,0.627,2,197443,-8.529,0.848,1,Bruno Mars,Smokin Out The Window,82,1
0.957,0.728,96.011,0.0842,0.648,4.23e-06,4,0.853,1,173187,-3.258,0.9,1,Pailita,Dimelo Ma,76,1
0.825,0.0674,102.977,0.0601,0.00883,0.0,4,0.702,6,203064,-3.787,0.915,0,Dua Lipa,Levitating (feat. DaBaby),87,1
0.551,0.135,129.568,0.132,0.451,0.0,4,0.595,5,255720,-8.273,0.468,0,Mata,Kurtz,72,1
0.384,0.0802,135.953,0.0349,0.895,1.84e-06,4,0.578,9,206864,-9.664,0.306,1,Melissa Horn,Aldrig vågat,54,1
0.785,0.245,91.101,0.044,0.185,0.0,4,0.638,10,228031,-2.612,0.515,1,Jubin Nautiyal,Lut Gaye,67,1
0.336,0.12,96.869,0.0284,0.84,1.92e-06,4,0.552,7,230103,-7.466,0.394,0,Javed-Mohsin,"Kabhii Tumhhe (From ""Shershaah"")",61,1
0.692,0.0864,116.959,0.0259,0.0157,0.0,3,0.609,1,233720,-2.958,0.454,1,Ruth B.,Dandelions,86,1
0.489,0.0971,152.066,0.0503,0.00164,0.65,5,0.626,9,377625,-11.141,0.665,0,Busta 929,Ngixolele,59,1
0.651,0.0814,102.963,0.294,0.151,0.0,4,0.798,6,134668,-6.39,0.8,0,Burhan G,BURHAN G (BURHAN G x KIDD x TOBIAS RAHIM),61,1
0.719,0.0931,127.962,0.0506,0.302,0.000196,4,0.78,3,199604,-3.613,0.336,0,Rauw Alejandro,Todo De Ti,84,1
0.74,0.161,75.575,0.333,0.0045,0.0,4,0.739,5,279853,-5.86,0.488,0,Nardo Wick,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",83,1
0.777,0.097,103.996,0.0834,0.0107,0.0,4,0.697,7,151442,-3.472,0.555,0,Avraham Tal,שבוע טוב,56,1
0.669,0.145,81.999,0.0275,0.283,1e-06,4,0.682,2,271440,-4.741,0.831,1,YOASOBI,アンコール,73,1
0.454,0.0966,164.012,0.0303,0.543,0.0,4,0.497,10,268536,-9.386,0.323,1,Edan 呂爵安,E先生 連環不幸事件,61,1
0.888,0.0406,160.08,0.041,0.148,0.0,4,0.747,3,131067,-4.434,0.972,0,DG e Batidão Stronda,Sem Sentimento,82,1
0.606,0.119,92.988,0.088,0.0946,0.0,4,0.807,3,227520,-8.871,0.304,0,Jhay Cortez,CÓMO SE SIENTE - Remix,80,1
0.175,0.115,99.902,0.0325,0.954,0.0,3,0.797,9,132447,-11.86,0.635,1,Hafdís Huld,Góða nótt,42,1
0.394,0.111,173.734,0.0366,0.611,0.0,4,0.411,5,186897,-9.449,0.36,0,Eden Hason,מבטיח,56,1
0.503,0.103,139.87,0.377,0.244,0.0,4,0.78,2,141429,-9.678,0.234,1,Sentino,Rio,63,1
0.476,0.079,91.989,0.0304,0.84,0.00013,4,0.765,4,252953,-7.714,0.427,0,Đen,Lối Nhỏ,58,1
0.635,0.114,94.096,0.0451,0.069,0.0,4,0.7,0,198789,-7.896,0.682,1,Lord Siva,Sig Det,60,1
0.659,0.165,139.913,0.114,0.142,0.000409,4,0.651,2,139732,-8.456,0.587,1,Lvbel C5,ralli,77,1
0.698,0.102,80.003,0.091,0.573,0.0,4,0.669,11,175500,-4.613,0.286,1,高爾宣 OSN,Without You,62,1
0.481,0.0931,140.122,0.231,0.217,0.0,4,0.813,1,178286,-6.71,0.842,1,SwitchOTR,Coming for You (feat. A1 x J1),76,1
0.638,0.374,167.834,0.11,0.387,0.00014,4,0.552,1,180019,-7.474,0.332,1,Joji,Sanctuary,67,1
0.705,0.111,141.064,0.053,0.362,0.0,4,0.651,9,156000,-6.187,0.514,0,cakal,Mahvettim,77,1
0.572,0.139,96.181,0.0573,0.0748,0.843,4,0.784,0,132346,-9.853,0.209,1,DVRST,Close Eyes,83,1
0.812,0.18,103.969,0.0409,0.013,0.0,4,0.695,6,153029,-6.033,0.176,0,Singapūras Satīns,Plāksteris,39,1
0.377,0.101,73.99,0.0287,0.413,0.0,4,0.59,2,201190,-7.987,0.374,1,Raviv Kaner,רסיסים,55,1
0.787,0.262,119.986,0.0583,0.198,0.0,4,0.77,11,140500,-3.748,0.513,0,Tiësto,Don't Be Shy,90,1
0.711,0.365,138.994,0.0426,0.0616,0.0,4,0.506,9,196470,-5.247,0.273,1,VIIVI,USA,59,1
0.817,0.612,129.963,0.0493,0.715,0.000434,4,0.801,5,151512,-5.45,0.922,1,White 2115,Broly,69,1
0.75,0.159,145.867,0.0316,0.011,0.0,4,0.419,10,285396,-3.546,0.436,1,back number,水平線,76,1
0.624,0.243,176.169,0.309,0.6,2.12e-06,4,0.61,2,250534,-4.773,0.244,1,Bad Bunny,Callaita,81,1
0.736,0.344,94.132,0.0557,0.289,5.99e-06,4,0.645,0,172160,-3.396,0.445,1,KHEA,Bien Chula,66,1
0.726,0.0535,179.99,0.0539,0.382,0.0,3,0.651,8,156267,-4.144,0.963,1,Calibre 50,A La Antigüita,85,1
0.34,0.112,94.989,0.0279,0.895,0.0,4,0.595,5,214500,-7.713,0.448,1,Skusta Clee,Lagi,74,1
0.506,0.167,145.041,0.128,0.0135,0.0937,4,0.745,9,105983,-6.919,0.325,1,Pashanim,paris freestyle - skrilla remix,78,1
0.62,0.115,92.046,0.0445,0.0511,2.12e-05,4,0.692,1,164702,-4.899,0.114,0,Reynmen,Yalan,74,1
0.761,0.0984,116.041,0.102,0.122,6.56e-06,4,0.748,2,179940,-6.621,0.362,1,zzoilo,Mon Amour - Remix,86,1
0.654,0.109,149.969,0.0725,0.00249,0.00119,4,0.665,9,232400,-6.948,0.736,0,EggPlantEgg,愛情你比我想的閣較偉大 -《當男人戀愛時》電影主題曲,65,1
0.687,0.286,98.016,0.0561,0.067,0.000135,4,0.823,4,303427,-4.715,0.28,0,Wisin,Emojis de Corazones (feat. Los Legendarios),79,1
0.633,0.12,135.008,0.0418,0.000815,4.64e-05,4,0.642,1,247427,-6.746,0.553,1,Haloo Helsinki!,Reiviluola,61,1
0.626,0.196,89.969,0.159,0.268,0.00129,4,0.891,4,122694,-6.35,0.6,1,Kaleb Di Masi,Turraka (Remix),75,1
0.861,0.361,82.042,0.0459,0.22,0.0,4,0.549,1,248653,-2.526,0.739,1,Da-iCE,CITRUS,73,1
0.763,0.0901,117.953,0.0435,0.0301,2.23e-05,4,0.754,7,164819,-4.627,0.464,0,Tiësto,The Motto,76,1
0.479,0.067,159.892,0.0636,0.14,0.0,4,0.642,9,179009,-10.208,0.406,1,Chris Holsten,Bak en fasade,63,1
0.722,0.0883,97.998,0.255,0.322,0.0053,4,0.942,11,137142,-6.75,0.944,0,Marcianeke,No Se Piken,72,1
0.797,0.105,107.925,0.0696,0.0251,0.0,4,0.696,6,213333,-6.031,0.454,0,Narkis,הולכת איתך,59,1
0.396,0.0729,149.609,0.0336,0.77,0.0,4,0.471,8,215507,-6.654,0.263,1,Ed Sheeran,Visiting Hours,77,1
0.596,0.14,90.001,0.0361,0.48,0.0,4,0.678,5,192795,-9.653,0.223,0,Lia Shine,Aden P2,59,1
0.266,0.109,159.868,0.663,0.0372,1.69e-05,4,0.863,2,167370,-12.89,0.159,1,LilCagula,Testoasa,47,1
0.714,0.117,130.072,0.0398,0.0628,0.0,4,0.812,11,177324,-5.772,0.645,1,Josh.,Expresso & Tschianti,56,1
0.353,0.156,135.824,0.0319,0.689,0.000186,4,0.48,1,278824,-8.391,0.319,1,Vũ.,Bước Qua Mùa Cô Đơn,58,1
0.54,0.102,104.001,0.268,0.528,0.0,4,0.797,6,154173,-7.862,0.348,0,Ezhel,Bul Beni,65,1
0.448,0.111,147.986,0.0366,0.777,0.000459,4,0.55,11,231487,-9.117,0.388,1,Yasser Desai,"Dil Ko Karaar Aaya (From ""Sukoon"")",76,1
0.677,0.204,125.048,0.0295,0.276,4.5e-06,4,0.756,0,186000,-6.573,0.68,1,THE TOYS,เมะ,64,1
0.276,0.105,119.974,0.0569,0.957,0.456,4,0.643,10,204500,-15.511,0.282,1,Katarsis,Vasarą galvoj minoras,46,1
